"idx";"Player";"side_swing_plane_p2";"side_swing_plane_p3";"side_swing_plane_p4";"side_swing_plane_p5";"side_swing_plane_p6";"side_err_msg";"side_update_at";"clubhead_face_sweet_spot";"clubhead_err_msg";"clubhead_update_at";"front_is_head_lifted";"front_is_head_rotated";"front_is_knee_straightened";"front_err_msg";"front_update_at"
"121607";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:16:37";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:16:17"
"121608";"jeff";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 12:17:00";1;"";"2023-02-06 12:16:29";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:16:27"
"121615";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:17:05";1;"";"2023-02-20 12:16:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:16:33"
"121619";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-02 12:17:09";1;"";"2022-12-02 12:16:35";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:16:33"
"121628";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 12:16:20";1;"";"2023-01-06 12:15:50";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:15:47"
"121632";"Rita";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 12:17:23";1;"";"2023-02-14 12:16:53";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 12:16:51"
"121635";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-06 12:17:06";1;"";"2023-02-06 12:16:49";0;0;0;"";""
"121642";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:15:58";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:15:57"
"121652";"Rex";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:17:46";1;"";"2023-02-20 12:17:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:17:11"
"121654";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:17:44";1;"";"2023-02-20 12:17:16";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:17:13"
"121658";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:17:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:17:14"
"121706";"jeff";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 12:17:57";1;"";"2023-02-06 12:17:27";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:17:24"
"121710";"Rita";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 12:18:01";1;"";"2023-02-14 12:17:31";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 12:17:28"
"121723";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-10 12:18:25";1;"";"2023-01-10 12:17:50";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:17:47"
"121736";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:18:27";1;"";"2023-02-20 12:17:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:17:55"
"121737";"Rex";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:18:33";1;"";"2023-02-20 12:17:58";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:17:57"
"121739";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-02 12:18:30";1;"";"2022-12-02 12:17:55";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:17:51"
"121743";"jh";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 12:18:34";1;"";"2023-02-06 12:18:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:18:02"
"121746";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:18:03";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:18:02"
"121757";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 12:18:35";1;"";"2023-01-10 12:18:21";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:18:18"
"121802";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 12:17:56";1;"";"2023-01-06 12:17:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:17:23"
"121811";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 12:19:02";1;"";"2023-02-06 12:18:32";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:18:32"
"121830";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-10 12:19:32";1;"";"2023-01-10 12:18:58";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:18:54"
"121839";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:19:29";1;"";"2023-02-20 12:18:59";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:18:56"
"121843";"jh";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 12:19:34";1;"";"2023-02-06 12:19:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:19:02"
"121848";"Rex";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:19:45";1;"";"2023-02-20 12:19:10";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:19:08"
"121852";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:19:10";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:19:09"
"121901";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:18:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:18:16"
"121903";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 12:18:56";1;"";"2023-01-06 12:18:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:18:24"
"121914";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:20:07";1;"";"2023-02-20 12:19:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:19:33"
"121917";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:20:04";1;"";"2022-12-02 12:19:32";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:19:29"
"121925";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-10 12:20:26";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:19:48"
"121927";"Test-Celery";0;0;0;0;0;"";"";1;"";"2023-01-10 12:18:42";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:18:43"
"121943";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:20:14";1;"";"2023-02-20 12:19:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:19:54"
"121951";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:20:44";1;"";"2023-02-20 12:20:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:20:11"
"121957";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-06 12:19:49";1;"";"2023-01-06 12:19:20";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:19:17"
"122002";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:19:18";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:19:17"
"122009";"Rex";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:21:04";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:20:28"
"122014";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:20:31";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:20:30"
"122034";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-20 12:21:27";1;"";"2023-02-20 12:20:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:20:52"
"122047";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:20:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:20:03"
"122057";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:21:47";1;"";"2022-12-02 12:21:12";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:21:09"
"122059";"Rex";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 12:21:48";1;"";"2023-02-14 12:21:19";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 12:21:17"
"122100";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 12:20:53";1;"";"2023-01-06 12:20:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:20:20"
"122102";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:21:54";1;"";"2023-02-20 12:21:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:21:20"
"122113";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:21:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:21:29"
"122130";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:22:08";1;"";"2023-02-20 12:21:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:21:46"
"122131";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:20:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:20:46"
"122138";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 12:21:32";1;"";"2023-01-06 12:21:01";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:20:58"
"122217";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:23:07";1;"";"2022-12-02 12:22:32";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:22:29"
"122235";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-20 12:23:26";1;"";"2023-02-20 12:22:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:22:53"
"122236";"Rex";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 12:23:26";1;"";"2023-02-14 12:22:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 12:22:55"
"122250";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 12:22:43";1;"";"2023-01-06 12:22:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:22:10"
"122328";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:22:44";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:22:43"
"122332";"Cindy Cheng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:24:24";1;"";"2023-02-20 12:23:53";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:23:50"
"122340";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 12:23:32";1;"";"2023-01-06 12:23:03";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:23:00"
"122348";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:24:39";1;"";"2022-12-02 12:24:03";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:24:01"
"122402";"Cindy Cheng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:24:53";1;"";"2023-02-20 12:24:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:24:20"
"122443";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 12:24:36";1;"";"2023-01-06 12:24:06";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:24:04"
"122444";"Cindy Cheng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:25:34";1;"";"2023-02-20 12:25:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:25:02"
"122522";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:26:13";1;"";"2022-12-02 12:25:38";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:25:34"
"122532";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:26:24";1;"";"2023-02-20 12:25:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:25:51"
"122601";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:26:52";1;"";"2022-12-02 12:26:17";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:26:13"
"122613";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:27:03";1;"";"2023-02-20 12:26:32";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:26:31"
"122624";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-01-06 12:26:18";1;"";"2023-01-06 12:25:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:25:45"
"122631";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 12:26:49";1;"";"2022-12-09 12:26:20";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 12:26:18"
"122645";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:27:36";1;"";"2023-02-20 12:27:05";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:27:02"
"122702";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 12:27:22";1;"";"2022-12-09 12:26:51";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 12:26:49"
"122703";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:27:20";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:27:19"
"122708";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:27:57";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:27:20"
"122716";"Afa";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-01-06 12:27:08";1;"";"2023-01-06 12:26:39";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:26:37"
"122733";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:27:50";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:27:49"
"122735";"Cindy Cheng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-20 12:28:26";1;"";"2023-02-20 12:27:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:27:53"
"122742";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-01-06 12:27:08";1;"";"2023-01-06 12:26:56";0;0;0;"";""
"122806";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-02 12:28:56";1;"";"2022-12-02 12:28:21";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:28:18"
"122810";"Cindy Cheng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:29:00";1;"";"2023-02-20 12:28:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:28:29"
"122826";"Paul";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-01-06 12:28:18";1;"";"2023-01-06 12:27:49";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 12:27:46"
"122829";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:28:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:28:46"
"122843";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 12:29:45";1;"";"2023-01-10 12:29:10";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:29:06"
"122849";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:29:43";1;"";"2023-02-20 12:29:09";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:29:07"
"122903";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-02 12:29:53";1;"";"2022-12-02 12:29:19";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:29:15"
"122915";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 12:30:08";1;"";"2023-02-06 12:29:33";0;0;0;"";""
"122923";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:28:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:28:39"
"122925";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-20 12:30:18";1;"";"2023-02-20 12:29:45";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:29:43"
"122937";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 12:30:37";1;"";"2023-01-10 12:30:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:30:02"
"122947";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 12:30:06";1;"";"2022-12-09 12:29:36";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 12:29:35"
"122948";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 12:30:41";1;"";"2023-02-06 12:30:07";0;0;0;"";""
"123009";"ElisaYen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 12:31:00";1;"";"2023-02-06 12:30:29";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:30:27"
"123011";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-10 12:31:11";1;"";"2023-01-10 12:30:37";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:30:35"
"123019";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-20 12:30:50";1;"";"2023-02-20 12:30:33";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:30:32"
"123021";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-02 12:31:11";1;"";"2022-12-02 12:30:37";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-02 12:30:33"
"123022";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-11 12:29:36";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-11 12:29:35"
"123026";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:29:42";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:29:42"
"123034";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 12:30:52";1;"";"2022-12-09 12:30:22";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 12:30:21"
"123035";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-06 12:31:08";1;"";"2023-02-06 12:30:50";0;0;0;"";""
"123054";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-09 12:30:43";1;"";"2022-12-09 12:30:36";0;0;0;"";""
"123055";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:31:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:31:11"
"123109";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-11 12:30:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-11 12:30:24"
"123117";"ElisaYen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 12:32:08";1;"";"2023-02-06 12:31:38";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:31:35"
"123125";"Guest.3";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-09 12:31:42";1;"";"2022-12-09 12:31:14";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-09 12:31:13"
"123126";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-10 12:30:42";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:30:41"
"123127";"eunice";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:32:18";1;"";"2023-02-20 12:31:48";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:31:46"
"123131";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 12:32:31";1;"";"2023-02-15 12:31:49";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:31:47"
"123156";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 12:32:42";1;"";"2023-01-10 12:32:22";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 12:32:19"
"123157";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-02-15 12:32:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 12:32:14"
"123159";"ElisaYen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 12:32:51";1;"";"2023-02-06 12:32:20";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 12:32:18"
"123209";"Cindy Cheng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-20 12:32:59";1;"";"2023-02-20 12:32:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-20 12:32:30"
"123210";"Guest.1";0;0;0;0;0;"";"";1;"";"2023-01-11 12:31:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-11 12:31:24"
